Price($),Brand,Model,Year,Title_Status,Mileage,Color,Vin,Lot,State,Country,Time_Left_Hours,Time_Left_Days
9705,Ford,Doors,2017,Clean Vehicle,72377,Black,  3Fa6P0H76Hr319394,167744596,Arkansas, USA,21.0,0.88
25999,Ford,Doors,2015,Clean Vehicle,39367,Oxford White,  1Fa6P8Cf7F5357357,167564912,New Jersey, USA,216.0,9.0
34977,Ford,Doors,2015,Clean Vehicle,46540,Black,  1Fa6P8Cf2F5306378,167564913,Pennsylvania, USA,216.0,9.0
19000,Ford,Doors,2015,Clean Vehicle,40677,Ingot Silver Metallic,  1Fatp8Uh8F5397899,167564914,New Jersey, USA,216.0,9.0
15995,Ford,Doors,2015,Clean Vehicle,69438,Black,  1Fa6P8Th0F5382067,167564915,New York, USA,216.0,9.0
13487,Ford,Doors,2015,Clean Vehicle,96246,Gray,  2Fmtk4J95Fbb24313,167564973,New York, USA,216.0,9.0
18707,Ford,Doors,2015,Clean Vehicle,69719,White,  2Fmtk4K80Fbb56382,167565005,Connecticut, USA,216.0,9.0
15290,Ford,Doors,2015,Clean Vehicle,75933,White Platinum Tri-Coat Metallic,  2Fmtk4J86Fbb17376,167565029,New York, USA,216.0,9.0
15600,Ford,Doors,2015,Clean Vehicle,54325,Black,  2Fmtk3J86Fbb54504,167565030,New York, USA,216.0,9.0
47000,Ford,Expedition,2019,Clean Vehicle,24902,Black,  1Fmju2At1Kea37413,167625630,Illinois, USA,48.0,2.0
16080,Ford,Doors,2015,Clean Vehicle,31793,Blue,  2Fmtk3J92Fbc41664,167565031,Connecticut, USA,216.0,9.0
50000,Ford,C-Max,2019,Clean Vehicle,16505,White,  1Fmjk2At2Kea45381,167625631,Illinois, USA,48.0,2.0
15268,Ford,Doors,2015,Clean Vehicle,74361,Black,  2Fmtk4J81Fbc21743,167565034,New York, USA,216.0,9.0
47500,Ford,C-Max,2019,Clean Vehicle,27868,Black,  1Fmjk2At0Kea39191,167625634,Illinois, USA,48.0,2.0
18497,Ford,Doors,2015,Clean Vehicle,34011,Black,  2Fmtk4J86Fbc21494,167565036,Massachusetts, USA,216.0,9.0
10000,Ford,Escape,2019,Clean Vehicle,19993,Silver,  1Fmcu9Gd3Kub30490,167625635,Illinois, USA,19.0,0.79
19995,Ford,SUV,2015,Clean Vehicle,48115,Red,  2Fmtk4K88Fbb49003,167565056,Pennsylvania, USA,216.0,9.0
49000,Ford,C-Max,2019,Clean Vehicle,22543,White,  1Fmjk2At9Kea46589,167625636,Illinois, USA,48.0,2.0
17150,Ford,Doors,2015,Clean Vehicle,67091,Black,  2Fmtk3Ap9Fbc28957,167565081,New Jersey, USA,216.0,9.0
45000,Ford,Expedition,2019,Clean Vehicle,28790,Black,  1Fmju2At8Kea33665,167625637,Illinois, USA,48.0,2.0
14295,Ford,Doors,2015,Clean Vehicle,59391,Guard,  2Fmtk4J87Fbb34901,167565082,New Jersey, USA,216.0,9.0
49000,Ford,C-Max,2019,Clean Vehicle,18449,Black,  1Fmjk2At3Kea46572,167625639,Illinois, USA,48.0,2.0
16190,Ford,Doors,2015,Clean Vehicle,71824,Magnetic Metallic,  2Fmtk4J96Fbb10890,167565083,New York, USA,216.0,9.0
49000,Ford,Expedition,2019,Clean Vehicle,19304,Black,  1Fmju2At9Kea25414,167625640,Illinois, USA,48.0,2.0
17899,Ford,Doors,2015,Clean Vehicle,39159,Magnetic Metallic,  2Fmtk4J82Fbc36462,167565105,New York, USA,216.0,9.0
26000,Ford,Flex,2019,Clean Vehicle,18708,Black,  2Fmhk6Dt1Kba15866,167625666,Illinois, USA,48.0,2.0
14000,Ford,Doors,2015,Clean Vehicle,79430,Magnetic Metallic,  2Fmtk4J88Fbb19078,167565107,New Jersey, USA,216.0,9.0
15500,Ford,Flex,2019,Clean Vehicle,12393,Gray,  2Fmhk6D84Kba36268,167625667,Illinois, USA,19.0,0.79
16888,Ford,Doors,2015,Clean Vehicle,56329,Black,  2Fmtk4J94Fbc08560,167565108,New York, USA,216.0,9.0
28000,Ford,F-150,2019,Clean Vehicle,12155,Silver,  1Ftfw1E56Kfc13232,167625669,Illinois, USA,48.0,2.0
8305,Ford,Doors,2014,Clean Vehicle,63291,Blue,  1Fa6P0Hd0E5355683,167744884,Arkansas, USA,48.0,2.0
21822,Ford,Doors,2015,Clean Vehicle,36041,White Platinum Tri-Coat Metallic,  2Fmtk4Ap1Fbc36380,167565117,New Jersey, USA,216.0,9.0
15500,Ford,Mustang,2019,Clean Vehicle,25810,Red,  1Fatp8Uhxk5148949,167625718,Illinois, USA,19.0,0.79
12500,Ford,Doors,2015,Clean Vehicle,130388,Blue,  1Ftew1Cf5Fkd41840,167744885,Arkansas, USA,20.0,0.83
15995,Ford,Doors,2015,Clean Vehicle,23878,Blue,  2Fmtk4G88Fbb75562,167565141,New York, USA,216.0,9.0
16000,Ford,Transit,2019,Clean Vehicle,15460,White,  1Ftyr2Zm1Kkb65539,167625733,Illinois, USA,19.0,0.79
38200,Ford,C-Max,2018,Clean Vehicle,46710,White,  1Fmjk1Kt9Jea41402,167745579,North Carolina, USA,,
12995,Ford,Doors,2015,Clean Vehicle,65342,Black,  2Fmtk4G8Xfbb98373,167565142,New York, USA,216.0,9.0
14488,Ford,Doors,2015,Clean Vehicle,64061,Tuxedo Black Metallic,  2Fmtk4J93Fbb69606,167565143,Massachusetts, USA,216.0,9.0
17500,Ford,Doors,2016,Clean Vehicle,93164,White,  1Fm5K7F81Gga06232,167746065,Florida, USA,14.0,0.58
21995,Ford,Doors,2015,Clean Vehicle,35629,Blue,  2Fmtk4Ap6Fbc01186,167565147,Massachusetts, USA,216.0,9.0
8500,Ford,Connect,2015,Clean Vehicle,118483,White,  Nm0Ls6E75F1193116,167746107,Florida, USA,14.0,0.58
16593,Ford,Doors,2015,Clean Vehicle,71573,Tuxedo Black Metallic,  2Fmtk4K86Fbb36847,167565148,Massachusetts, USA,216.0,9.0
13000,Ford,Doors,2017,Clean Vehicle,33660,Black,  1Fmcu0Gd0Hue05897,167628838,Illinois, USA,48.0,2.0
14247,Ford,Doors,2015,Clean Vehicle,61168,Blue,  2Fmtk3J95Fbc21893,167565149,Pennsylvania, USA,216.0,9.0
23500,Ford,Doors,2017,Clean Vehicle,42241,Gray,  1Ftfw1Ef3Hfc08748,167629013,Illinois, USA,48.0,2.0
16999,Ford,Doors,2015,Clean Vehicle,21004,Oxford White,  2Fmtk4G88Fbb94547,167565174,Pennsylvania, USA,216.0,9.0
25000,Ford,Doors,2017,Clean Vehicle,45003,Red,  1Ftfw1Ef2Hfb56304,167629019,Illinois, USA,48.0,2.0
20159,Ford,Doors,2015,Clean Vehicle,45278,Oxford White,  2Fmtk4J98Fbc15642,167565193,New Jersey, USA,216.0,9.0
22500,Ford,Edge,2018,Clean Vehicle,24747,Gray,  2Fmpk4K82Jbb61657,167567143,Colorado, USA,192.0,8.0
29500,Ford,Doors,2017,Clean Vehicle,48707,Black,  1Ftfw1Ef5Hfb57303,167629025,Illinois, USA,48.0,2.0
59900,Ford,C-Max,2020,Clean Vehicle,2162,No_Color,  1Fmjk2At4Lea11492,167762991,Ohio, USA,21.0,0.88
24000,Ford,F-150,2017,Clean Vehicle,50874,Black,  1Ftfw1Eg9Hfc63181,167629029,Illinois, USA,48.0,2.0
20500,Ford,F-150,2017,Clean Vehicle,70727,Black,  1Ftfw1Ef8Hfa28276,167629031,Illinois, USA,48.0,2.0
27200,Ford,Explorer,2019,Clean Vehicle,29382,Gray,  1Fm5K8F85Kgb47660,167802092,North Carolina, USA,48.0,2.0
24900,Ford,F-150,2018,Clean Vehicle,33194,White,  1Ftew1Cg6Jfd15757,167571218,Virginia, USA,48.0,2.0
24500,Ford,Doors,2017,Clean Vehicle,52084,White,  1Ftfw1Ef6Hfa36117,167629032,Illinois, USA,48.0,2.0
34000,Ford,Expedition,2018,Clean Vehicle,51122,Black,  1Fmju1Kt7Jea10840,167571219,Virginia, USA,48.0,2.0
28000,Ford,Doors,2017,Clean Vehicle,40286,White,  1Ftew1Eg4Hfc14661,167629033,Illinois, USA,48.0,2.0
27000,Ford,F-150,2017,Clean Vehicle,55420,Black,  1Ftfw1Eg4Hfa61042,167629035,Illinois, USA,48.0,2.0
34000,Ford,Wagon,2018,Clean Vehicle,10282,Black,  1Fbvu4Xg0Jka34387,167571324,Virginia, USA,120.0,5.0
42500,Ford,Doors,2017,Clean Vehicle,85278,White,  1Ft7W2Bt6Hed37724,167629115,Illinois, USA,48.0,2.0
33000,Ford,Explorer,2018,Clean Vehicle,7258,Black,  1Fm5K8Gt5Jga17377,167749025,Pennsylvania, USA,48.0,2.0
10200,Ford,Escape,2018,Clean Vehicle,93350,Black,  1Fmcu9Gd2Jua74282,167749030,Pennsylvania, USA,48.0,2.0
25600,Ford,Explorer,2019,Clean Vehicle,37166,Gray,  1Fm5K7F85Kgb16175,167802097,North Carolina, USA,48.0,2.0
16300,Ford,F-150,2018,Clean Vehicle,69480,White,  1Ftex1Cb2Jkd88410,167572896,Texas, USA,24.0,1.0
26500,Ford,Doors,2016,Clean Vehicle,34679,White,  1Ftfw1Eg1Gfa91324,167631023,Illinois, USA,48.0,2.0
36500,Ford,F-150,2018,Clean Vehicle,24151,Red,  1Ftew1Eg1Jfb92141,167749059,Pennsylvania, USA,72.0,3.0
25900,Ford,Explorer,2019,Clean Vehicle,32796,White,  1Fm5K7F8Xkga63974,167802098,North Carolina, USA,48.0,2.0
22500,Ford,Doors,2016,Clean Vehicle,67979,Black,  1Ftfw1Ef7Gfd42886,167631026,Illinois, USA,48.0,2.0
29000,Ford,F-150,2018,Clean Vehicle,18690,White,  1Ftfw1E53Jfa49565,167749061,Pennsylvania, USA,72.0,3.0
825,Ford,Doors,2012,Salvage Insurance,78072,White,  1Fahp3F27Cl372579,167596499,Pennsylvania, USA,168.0,7.0
10500,Ford,Doors,2016,Clean Vehicle,54251,Red,  1Fmcu9G99Guc59224,167631029,Illinois, USA,48.0,2.0
32000,Ford,F-150,2018,Clean Vehicle,32262,White,  1Ftfw1Eg6Jfc96497,167749063,Pennsylvania, USA,72.0,3.0
27700,Ford,F-650,2015,Clean Vehicle,92358,White,  3Frnf6Fb7Fv723704,167802125,Texas, USA,48.0,2.0
4000,Ford,Doors,2015,Clean Vehicle,90740,Red,  3Fa6P0Hd9Fr112940,167632416,Illinois, USA,48.0,2.0
38800,Ford,F-150,2018,Clean Vehicle,35225,Black,  1Ftfw1Eg6Jfa49562,167749065,Pennsylvania, USA,72.0,3.0
26200,Ford,F-650,2015,Clean Vehicle,129063,White,  3Frnf6Fb5Fv723703,167802126,Texas, USA,48.0,2.0
19500,Ford,Wagon,2018,Clean Vehicle,49985,White,  1Fbzx2Zm8Jka97477,167600366,Wisconsin, USA,23.0,0.96
11700,Ford,Escape,2015,Clean Vehicle,52340,Black,  1Fmcu0Jx4Fua38177,167632432,Illinois, USA,48.0,2.0
34000,Ford,F-150,2018,Clean Vehicle,21406,Black,  1Ftew1Ep8Jfe30258,167749066,Pennsylvania, USA,72.0,3.0
38600,Ford,Single Rear Wheel,2019,Clean Vehicle,16619,White,  1Ft7W2Bt0Kee34621,167802180,Florida, USA,24.0,1.0
21500,Ford,Doors,2015,Clean Vehicle,41293,Black,  1Ftfw1Ef5Ffa07480,167632433,Illinois, USA,48.0,2.0
38500,Ford,F-150,2018,Clean Vehicle,37053,Black,  1Ftew1E50Jfa49583,167749067,Pennsylvania, USA,72.0,3.0
38500,Ford,F-150,2018,Clean Vehicle,34532,Black,  1Ftfw1Eg8Jfc18450,167749069,Pennsylvania, USA,72.0,3.0
12000,Ford,Taurus,2017,Clean Vehicle,13328,Blue,  1Fahp2E88Hg132084,167636134,Missouri, USA,192.0,8.0
30500,Ford,F-150,2018,Clean Vehicle,56836,Off-White,  1Ftfw1Eg3Jfa50880,167749076,Pennsylvania, USA,72.0,3.0
11300,Ford,Doors,2016,Clean Vehicle,48080,Orange,  1Fmcu9Gx7Gub92704,167636569,Missouri, USA,47.0,1.96
29500,Ford,F-150,2018,Clean Vehicle,12271,Gray,  1Ftfw1Eg4Jfe78490,167749164,Pennsylvania, USA,72.0,3.0
16100,Ford,Expedition,2014,Clean Vehicle,97318,White,  1Fmju2A50Eef65739,167637017,Missouri, USA,47.0,1.96
32500,Ford,F-150,2018,Clean Vehicle,12717,Red,  1Ftfw1Eg1Jfc34506,167749167,Pennsylvania, USA,72.0,3.0
29000,Ford,Mustang,2019,Clean Vehicle,12764,Black,  1Fa6P8Cf3K5102120,167638863,Texas, USA,240.0,10.0
30000,Ford,F-150,2018,Clean Vehicle,19951,Red,  1Ftfw1Eg8Jfa10617,167749170,Pennsylvania, USA,72.0,3.0
26000,Ford,Explorer,2019,Clean Vehicle,32458,White,  1Fm5K7F83Kga17399,167802226,North Carolina, USA,48.0,2.0
26000,Ford,F-150,2018,Clean Vehicle,21616,Gray,  1Ftfw1E55Jfa37529,167749171,Pennsylvania, USA,72.0,3.0
18500,Ford,Escape,2019,Clean Vehicle,17755,Blue,  1Fmcu9J9Xkuc36052,167802227,North Carolina, USA,144.0,6.0
12000,Ford,Doors,2017,Clean Vehicle,73846,Gray,  1Ftex1Cp8Hkd08288,167640389,Texas, USA,216.0,9.0
30000,Ford,F-150,2018,Clean Vehicle,15771,Blue,  1Ftew1Ep8Jfd90148,167749173,Pennsylvania, USA,72.0,3.0
14700,Ford,Escape,2019,Clean Vehicle,29168,Silver,  1Fmcu0G96Kub33780,167802228,North Carolina, USA,48.0,2.0
25000,Ford,Doors,2017,Clean Vehicle,159182,Red,  1Ft8W3Dt0Hef24562,167640427,Texas, USA,240.0,10.0
26550,Ford,F-150,2018,Clean Vehicle,15296,White,  1Ftfw1E53Jkc06275,167749175,Pennsylvania, USA,5.0,0.21
27000,Ford,Explorer,2019,Clean Vehicle,30476,White,  1Fm5K8F83Kgb26838,167802229,North Carolina, USA,48.0,2.0
34000,Ford,Doors,2016,Clean Vehicle,131754,White,  1Ft8W3Dt7Gec81766,167641144,Texas, USA,240.0,10.0
27500,Ford,F-150,2018,Clean Vehicle,26095,Gray,  1Ftew1Ep8Jfd35859,167749176,Pennsylvania, USA,72.0,3.0
25500,Ford,F-150,2018,Clean Vehicle,22107,Gray,  1Ftew1Ep8Jfc58328,167749180,Pennsylvania, USA,72.0,3.0
13500,Ford,Ecosport,2019,Clean Vehicle,31207,Brown,  Maj6S3Kl4Kc273222,167802231,North Carolina, USA,144.0,6.0
4000,Ford,Doors,2015,Clean Vehicle,112810,Gray,  1Fmcu0Gx0Fua05555,167641488,Texas, USA,240.0,10.0
25700,Ford,F-150,2018,Clean Vehicle,19058,White,  1Ftfw1E51Jfe26457,167749183,Pennsylvania, USA,72.0,3.0
29000,Ford,Doors,2015,Clean Vehicle,109137,White,  1Ft7W2Btxfea09767,167641551,Texas, USA,240.0,10.0
30500,Ford,F-150,2018,Clean Vehicle,24058,Black,  1Ftfw1E53Jfa36542,167749184,Pennsylvania, USA,72.0,3.0
30000,Ford,F-150,2018,Clean Vehicle,6967,Black,  1Ftew1Ep0Jfd90421,167749186,Pennsylvania, USA,72.0,3.0
9000,Ford,Doors,2014,Clean Vehicle,118340,Gray,  1Ftew1Cm7Efa19352,167641733,Texas, USA,240.0,10.0
19000,Ford,F-150,2018,Clean Vehicle,36145,White,  1Ftex1Cb4Jfa24241,167749245,Pennsylvania, USA,12.0,0.5
25800,Ford,Explorer,2019,Clean Vehicle,33942,Silver,  1Fm5K7F89Kga64209,167802235,North Carolina, USA,48.0,2.0
26500,Ford,F-150,2018,Clean Vehicle,38868,Gray,  1Ftew1Ep2Jkc89288,167749247,Pennsylvania, USA,72.0,3.0
29300,Ford,Explorer,2019,Clean Vehicle,36190,Red,  1Fm5K8Gt9Kgb48958,167802277,North Carolina, USA,48.0,2.0
6300,Ford,Fiesta,2018,Clean Vehicle,37177,Black,  3Fadp4Bj5Jm122531,167749248,Pennsylvania, USA,48.0,2.0
25400,Ford,Explorer,2019,Clean Vehicle,39267,White,  1Fm5K7F85Kga32678,167802278,North Carolina, USA,48.0,2.0
26000,Ford,F-150,2018,Clean Vehicle,33350,Gray,  1Ftfw1E58Jfa37766,167749256,Pennsylvania, USA,72.0,3.0
7000,Ford,Focus,2017,Clean Vehicle,57889,Black,  1Fadp3F25Hl234464,167802313,North Carolina, USA,48.0,2.0
25900,Ford,F-150,2018,Clean Vehicle,34081,Red,  1Ftfw1E50Jkc66708,167749258,Pennsylvania, USA,36.0,1.5
9700,Ford,Fiesta,2019,Clean Vehicle,26821,Gray,  3Fadp4Ej3Km124114,167802331,North Carolina, USA,48.0,2.0
27000,Ford,F-150,2018,Clean Vehicle,40577,Black,  1Ftew1Ep9Jfa21976,167749260,Pennsylvania, USA,72.0,3.0
9100,Ford,Fiesta,2019,Clean Vehicle,52355,Black,  3Fadp4Bjxkm138371,167802332,North Carolina, USA,48.0,2.0
28000,Ford,F-150,2018,Clean Vehicle,30620,Red,  1Ftfw1Eg8Jfb90617,167749261,Pennsylvania, USA,72.0,3.0
25700,Ford,Flex,2019,Clean Vehicle,22019,Black,  2Fmhk6Dt8Kba14603,167802333,North Carolina, USA,144.0,6.0
27500,Ford,F-150,2018,Clean Vehicle,36742,Black,  1Ftew1Ep1Jfa02757,167749262,Pennsylvania, USA,72.0,3.0
9400,Ford,Fiesta,2019,Clean Vehicle,32473,White,  3Fadp4Ej8Km130958,167802334,North Carolina, USA,48.0,2.0
25500,Ford,F-150,2018,Clean Vehicle,43406,Blue,  1Ftew1Ep1Jkd75109,167749263,Pennsylvania, USA,72.0,3.0
20500,Ford,Flex,2019,Clean Vehicle,34696,White,  2Fmhk6C8Xkba14373,167802335,North Carolina, USA,144.0,6.0
21500,Ford,F-150,2018,Clean Vehicle,43519,Gray,  1Ftfw1E55Jfc57253,167749265,Pennsylvania, USA,72.0,3.0
12800,Ford,Hybrid,2019,Clean Vehicle,37716,Gray,  3Fa6P0Lu4Kr188583,167802336,North Carolina, USA,144.0,6.0
23900,Ford,F-150,2018,Clean Vehicle,41627,White,  1Ftfw1E54Jfa50563,167749266,Pennsylvania, USA,72.0,3.0
9400,Ford,Fiesta,2019,Clean Vehicle,29986,Gray,  3Fadp4Ej4Km131038,167802337,North Carolina, USA,48.0,2.0
26900,Ford,F-150,2018,Clean Vehicle,41496,Silver,  1Ftew1Egxjfa11599,167749267,Pennsylvania, USA,72.0,3.0
25500,Ford,Flex,2019,Clean Vehicle,20613,Gray,  2Fmhk6Dt9Kba22922,167802338,North Carolina, USA,144.0,6.0
27000,Ford,F-150,2018,Clean Vehicle,33475,Blue,  1Ftew1Ep9Jfc17402,167749268,Pennsylvania, USA,72.0,3.0
9300,Ford,Fiesta,2019,Clean Vehicle,32305,Silver,  3Fadp4Bj1Km123807,167802339,North Carolina, USA,48.0,2.0
14400,Ford,Fusion,2018,Clean Vehicle,38148,Black,  3Fa6P0Ru4Jr247959,167749350,Pennsylvania, USA,48.0,2.0
19000,Ford,Flex,2019,Clean Vehicle,39976,Red,  2Fmgk5D8Xkba08187,167802340,North Carolina, USA,48.0,2.0
14000,Ford,Fusion,2018,Clean Vehicle,50513,White,  3Fa6P0D99Jr206522,167749355,Pennsylvania, USA,48.0,2.0
13600,Ford,Fusion,2019,Clean Vehicle,31408,Gray,  3Fa6P0Luxkr225023,167802366,North Carolina, USA,48.0,2.0
19200,Ford,Transit,2018,Clean Vehicle,41351,White,  1Ftyr2Cm0Jka24226,167749390,Pennsylvania, USA,48.0,2.0
13600,Ford,Fusion,2019,Clean Vehicle,32038,Red,  3Fa6P0Lu0Kr210790,167802367,North Carolina, USA,48.0,2.0
18600,Ford,Transit,2018,Clean Vehicle,38279,White,  1Ftyr2Cm5Jka24223,167749393,Pennsylvania, USA,48.0,2.0
13700,Ford,Fusion,2019,Clean Vehicle,30471,Red,  3Fa6P0Lu8Kr225408,167802368,North Carolina, USA,48.0,2.0
18200,Ford,Transit,2018,Clean Vehicle,41569,White,  1Ftyr2Cm2Jka24227,167749395,Pennsylvania, USA,48.0,2.0
13800,Ford,Fusion,2019,Clean Vehicle,31142,Silver,  3Fa6P0Lu3Kr205504,167802369,North Carolina, USA,48.0,2.0
22000,Ford,Wagon,2018,Clean Vehicle,31598,Black,  1Fbzx2Ym5Jka57441,167749399,Pennsylvania, USA,48.0,2.0
13700,Ford,Fusion,2019,Clean Vehicle,31380,Silver,  3Fa6P0Lu6Kr220563,167802370,North Carolina, USA,48.0,2.0
28000,Ford,Wagon,2018,Clean Vehicle,22179,Black,  1Fbzx2Xm1Jka57423,167749406,Pennsylvania, USA,48.0,2.0
13800,Ford,Fusion,2019,Clean Vehicle,29266,White,  3Fa6P0Lu0Kr210613,167802371,North Carolina, USA,48.0,2.0
18600,Ford,Transit,2018,Clean Vehicle,42156,White,  1Ftyr2Cm6Jka24229,167749408,Pennsylvania, USA,48.0,2.0
13700,Ford,Fusion,2019,Clean Vehicle,30875,Red,  3Fa6P0Lu2Kr225727,167802372,North Carolina, USA,48.0,2.0
13700,Ford,Fusion,2019,Clean Vehicle,30609,Silver,  3Fa6P0Lu5Kr210591,167802373,North Carolina, USA,48.0,2.0
13800,Ford,Fusion,2019,Clean Vehicle,29508,Silver,  3Fa6P0Lu4Kr222151,167802374,North Carolina, USA,48.0,2.0
17700,Ford,Hybrid,2019,Clean Vehicle,12837,Gray,  3Fa6P0Ru6Kr257894,167802375,North Carolina, USA,144.0,6.0
13900,Ford,Fusion,2019,Clean Vehicle,29633,White,  3Fa6P0Lu0Kr210823,167802376,North Carolina, USA,48.0,2.0
13900,Ford,Fusion,2019,Clean Vehicle,27461,No_Color,  3Fa6P0Lu5Kr226287,167802377,North Carolina, USA,48.0,2.0
50500,Ford,F-650,2018,Clean Vehicle,74961,White,  1Fdnf6Dc1Jdf00931,167749685,Pennsylvania, USA,48.0,2.0
13600,Ford,Fusion,2019,Clean Vehicle,32154,Gray,  3Fa6P0Lu2Kr207325,167802378,North Carolina, USA,48.0,2.0
55000,Ford,Single Rear Wheel,2018,Clean Vehicle,37245,Black,  1Ft7W2Bt1Jec31753,167749686,Pennsylvania, USA,72.0,3.0
13800,Ford,Fusion,2019,Clean Vehicle,29345,White,  3Fa6P0Lu1Kr222799,167802379,North Carolina, USA,48.0,2.0
56000,Ford,Single Rear Wheel,2018,Clean Vehicle,25371,Black,  1Ft7W2Bt4Jec50359,167749689,Pennsylvania, USA,72.0,3.0
13800,Ford,Fusion,2019,Clean Vehicle,30054,Silver,  3Fa6P0Lu3Kr210749,167802380,North Carolina, USA,48.0,2.0
45800,Ford,Single Rear Wheel,2018,Clean Vehicle,11173,White,  1Ft7W2Bt3Jeb02932,167749690,Pennsylvania, USA,48.0,2.0
13800,Ford,Fusion,2019,Clean Vehicle,30902,No_Color,  3Fa6P0Lu8Kr225585,167802381,North Carolina, USA,48.0,2.0
5500,Nissan,Sentra,2018,Clean Vehicle,31231,Silver,  3N1Ab7Ap9Jy345766,167440194,North Carolina, USA,120.0,5.0
14400,Nissan,Altima,2020,Clean Vehicle,10728,Gray,  1N4Bl4Bv5Lc127707,167455277,Arizona, USA,48.0,2.0
11450,Nissan,Sport,2018,Clean Vehicle,35374,White,  Jn1Bj1Cpxjw108745,167456239,Florida, USA,168.0,7.0
11000,Nissan,Sport,2018,Clean Vehicle,36715,Black,  Jn1Bj1Cp5Jw102514,167456240,Florida, USA,168.0,7.0
11450,Nissan,Sport,2018,Clean Vehicle,33437,Red,  Jn1Bj1Cp7Jw161029,167456241,Florida, USA,168.0,7.0
11000,Nissan,Sport,2018,Clean Vehicle,36788,Black,  Jn1Bj1Cp5Jw108622,167456242,Florida, USA,168.0,7.0
11200,Nissan,Sport,2018,Clean Vehicle,35491,Black,  Jn1Bj1Cp7Jw102689,167456245,Florida, USA,168.0,7.0
11400,Nissan,Sport,2018,Clean Vehicle,33644,Black,  Jn1Bj1Cp5Jw163832,167456251,Florida, USA,168.0,7.0
11450,Nissan,Sport,2018,Clean Vehicle,35831,Gray,  Jn1Bj1Cp5Jw161563,167456254,Florida, USA,168.0,7.0
11050,Nissan,Sport,2018,Clean Vehicle,35050,Gray,  Jn1Bj1Cp3Jw108442,167456255,Florida, USA,168.0,7.0
11400,Nissan,Sport,2018,Clean Vehicle,34924,Gray,  Jn1Bj1Cp1Jw161494,167456258,Florida, USA,168.0,7.0
11050,Nissan,Sport,2018,Clean Vehicle,34962,Silver,  Jn1Bj1Cp7Jw107732,167456261,Florida, USA,168.0,7.0
10850,Nissan,Sport,2018,Clean Vehicle,39985,Gray,  Jn1Bj1Cp8Jw161668,167456317,Florida, USA,168.0,7.0
10900,Nissan,Sport,2018,Clean Vehicle,38816,Red,  Jn1Bj1Cp2Jw106181,167456319,Florida, USA,168.0,7.0
10450,Nissan,Sport,2018,Clean Vehicle,41579,Red,  Jn1Bj1Cp7Jw163492,167456333,Florida, USA,168.0,7.0
10800,Nissan,Sport,2018,Clean Vehicle,40455,Gray,  Jn1Bj1Cp7Jw108055,167456334,Florida, USA,168.0,7.0
10850,Nissan,Sport,2018,Clean Vehicle,39996,White,  Jn1Bj1Cp0Jw108009,167456336,Florida, USA,168.0,7.0
10800,Nissan,Sport,2018,Clean Vehicle,41077,Black,  Jn1Bj1Cp1Jw105037,167456337,Florida, USA,168.0,7.0
10850,Nissan,Sport,2018,Clean Vehicle,39183,Gray,  Jn1Bj1Cp2Jw108545,167456338,Florida, USA,168.0,7.0
10800,Nissan,Sport,2018,Clean Vehicle,40478,Black,  Jn1Bj1Cpxjw152048,167456339,Florida, USA,168.0,7.0
10900,Nissan,Sport,2018,Clean Vehicle,38806,White,  Jn1Bj1Cp7Jw108458,167456342,Florida, USA,168.0,7.0
10400,Nissan,Sport,2018,Clean Vehicle,45331,Blue,  Jn1Bj1Cp6Jw106037,167456344,Florida, USA,168.0,7.0
10500,Nissan,Sport,2018,Clean Vehicle,43531,Blue,  Jn1Bj1Cpxjw108647,167456345,Florida, USA,168.0,7.0
10800,Nissan,Sport,2018,Clean Vehicle,41033,Silver,  Jn1Bj1Cpxjw161087,167456349,Florida, USA,168.0,7.0
10800,Nissan,Sport,2018,Clean Vehicle,40332,Gray,  Jn1Bj1Cp9Jw108428,167456351,Florida, USA,168.0,7.0
11200,Nissan,Frontier,2019,Clean Vehicle,22319,Silver,  1N6Ad0Er0Kn738643,167457176,Arizona, USA,48.0,2.0
11100,Nissan,Rogue,2019,Clean Vehicle,22305,Blue,  Knmat2Mt7Kp522890,167457180,Arizona, USA,48.0,2.0
12200,Nissan,Maxima,2019,Clean Vehicle,36996,Black,  1N4Aa6Av0Kc367891,167457182,Arizona, USA,48.0,2.0
9000,Nissan,Versa,2019,Clean Vehicle,27611,Gray,  3N1Cn7Ap8Kl876794,167457184,Arizona, USA,48.0,2.0
14900,Nissan,Rogue,2019,Clean Vehicle,26516,Silver,  5N1At2Mv3Kc809079,167457185,Arizona, USA,48.0,2.0
4600,Nissan,Rogue,2019,Clean Vehicle,31397,Blue,  Jn8At2Mt2Kw259864,167457186,Arizona, USA,48.0,2.0
6400,Nissan,Versa,2019,Clean Vehicle,18300,Red,  3N1Cn7Ap4Kl859703,167457187,Arizona, USA,48.0,2.0
10400,Nissan,Note,2019,Clean Vehicle,26743,White,  3N1Ce2Cp8Kl362332,167457188,Arizona, USA,48.0,2.0
7800,Nissan,Versa,2019,Clean Vehicle,15832,Black,  3N1Cn7Ap0Kl845989,167457189,Arizona, USA,48.0,2.0
12300,Nissan,Sport,2019,Clean Vehicle,31939,White,  Jn1Bj1Cp9Kw215996,167457190,Arizona, USA,48.0,2.0
10900,Nissan,Sentra,2019,Clean Vehicle,31037,Gray,  3N1Ab7Ap4Ky222670,167457191,Arizona, USA,48.0,2.0
